Date,Open,High,Low,Close,Adj Close,Volume
2018-08-10,37.895000,38.099998,37.619999,37.959999,34.048008,499744
2018-08-13,37.689999,37.980000,37.500000,37.805000,33.908989,368216
2018-08-14,37.849998,38.355000,37.779999,38.195000,34.258797,549973
2018-08-15,38.259998,38.470001,37.740002,37.990002,34.074928,734446
2018-08-16,37.865002,38.070000,37.625000,37.865002,33.962803,540907
2018-08-17,37.845001,38.060001,37.680000,37.845001,33.944859,365602
2018-08-20,37.950001,38.119999,37.779999,37.805000,33.908989,582686
2018-08-21,37.805000,38.064999,37.700001,37.724998,33.837227,448101
2018-08-22,37.720001,38.174999,37.584999,38.005001,34.088375,480054
2018-08-23,38.080002,38.275002,37.924999,37.959999,34.048008,380077
2018-08-24,37.980000,38.040001,37.595001,37.884998,33.980743,686673
2018-08-27,38.000000,38.580002,38.000000,38.535000,34.563755,306693
2018-08-28,38.695000,39.465000,38.695000,39.310001,35.258888,729915
2018-08-29,39.395000,39.945000,39.250000,39.794998,35.693905,983170
2018-08-30,39.799999,39.880001,39.305000,39.349998,35.294758,534896
2018-08-31,39.165001,39.314999,38.764999,39.154999,35.119862,666825
2018-09-03,39.150002,39.430000,39.125000,39.430000,35.366520,304722
2018-09-04,39.674999,39.674999,38.965000,39.000000,34.980839,522622
2018-09-05,39.000000,39.099998,38.110001,38.125000,34.196011,733867
2018-09-06,38.099998,38.294998,37.965000,38.095001,34.169098,675157
2018-09-07,38.080002,38.560001,38.064999,38.485001,34.518909,561015
2018-09-10,38.564999,39.000000,38.490002,38.555000,34.581696,441797
2018-09-11,38.799999,38.959999,38.439999,38.494999,34.527878,562690
2018-09-12,38.599998,38.950001,38.500000,38.759998,34.765568,503087
2018-09-13,38.900002,39.165001,38.299999,38.314999,34.366425,454392
2018-09-14,38.465000,38.695000,38.220001,38.535000,34.563755,427912
2018-09-17,38.599998,38.619999,37.919998,38.000000,34.083885,534218
2018-09-18,37.950001,38.209999,37.830002,38.000000,34.083885,613308
2018-09-19,37.950001,38.064999,37.560001,37.560001,33.689236,530932
2018-09-20,37.555000,38.110001,37.365002,37.820000,33.922436,723933
2018-09-21,38.000000,38.290001,37.799999,37.845001,33.944859,2172895
2018-09-24,37.849998,38.369999,37.759998,38.000000,34.083885,493317
2018-09-25,38.095001,38.145000,37.455002,37.619999,33.743050,546753
2018-09-26,37.700001,37.840000,37.599998,37.840000,33.940380,405838
2018-09-27,37.775002,38.099998,37.580002,38.099998,34.173588,325761
2018-09-28,38.000000,38.189999,37.799999,37.875000,33.971775,636820
2018-10-01,37.919998,38.235001,37.820000,37.959999,34.048008,389151
2018-10-02,37.884998,38.000000,36.810001,37.095001,33.272160,767875
2018-10-04,37.099998,37.535000,36.959999,37.014999,33.200397,728259
2018-10-05,36.880001,36.880001,35.250000,35.790001,32.101646,1090364
2018-10-08,35.700001,35.700001,34.634998,34.865002,31.271969,886677
2018-10-09,34.820000,35.049999,34.139999,34.544998,30.984945,959965
2018-10-10,34.599998,34.599998,33.250000,33.250000,29.823402,1036535
2018-10-11,32.400002,33.985001,31.900000,33.494999,30.043154,1705392
2018-10-12,34.200001,34.340000,33.744999,33.900002,30.406416,1332060
2018-10-15,34.959999,35.150002,33.735001,34.150002,30.630655,1111675
2018-10-16,34.299999,35.320000,33.900002,35.205002,31.576929,752459
2018-10-17,35.610001,35.994999,34.605000,35.174999,31.550022,1012649
2018-10-18,35.200001,36.259998,35.200001,35.395000,31.747347,653029
2018-10-19,35.575001,36.080002,35.119999,35.580002,31.913288,581691
2018-10-22,35.549999,36.000000,34.794998,34.794998,31.209183,1190242
2018-10-23,34.500000,35.029999,33.770000,33.945000,30.446779,956347
2018-10-24,34.099998,35.279999,34.099998,34.415001,30.868345,822820
2018-10-25,34.025002,35.384998,33.634998,35.115002,31.496208,945436
2018-10-26,34.930000,35.150002,34.165001,35.025002,31.415483,758408
2018-10-29,34.990002,35.794998,34.660000,35.375000,31.729412,741657
2018-10-30,35.540001,36.060001,35.299999,35.875000,32.177887,956591
2018-10-31,36.360001,37.160000,36.080002,36.590000,32.819195,1244930
2018-11-01,36.615002,37.139999,36.264999,36.930000,33.124161,658858
2018-11-02,36.919998,37.299999,35.980000,36.125000,32.402122,1023839
2018-11-05,37.110001,37.740002,36.855000,37.154999,33.325974,1074463
2018-11-06,37.000000,37.299999,36.480000,37.049999,33.231792,880563
2018-11-07,37.099998,38.099998,37.035000,38.099998,34.173588,786850
2018-11-08,38.200001,38.814999,38.174999,38.654999,34.671387,1021834
2018-11-09,38.529999,39.209999,38.345001,38.860001,34.855263,725085
2018-11-12,38.959999,39.105000,37.575001,37.599998,33.725113,649550
2018-11-13,37.805000,38.080002,37.580002,37.990002,34.074928,471984
2018-11-14,37.939999,38.869999,37.764999,38.580002,34.604118,715771
2018-11-15,38.724998,38.930000,38.345001,38.430000,34.469578,597187
2018-11-16,38.755001,38.799999,38.000000,38.000000,34.083885,603441
2018-11-19,38.119999,38.305000,37.169998,37.169998,33.339424,510100
2018-11-20,36.889999,37.294998,35.895000,36.250000,32.514236,1151575
2018-11-21,36.424999,36.900002,36.314999,36.724998,32.940285,634788
2018-11-22,36.764999,37.145000,36.615002,36.695000,32.913376,312803
2018-11-23,36.695000,37.480000,36.590000,37.410000,33.554691,312794
2018-11-26,37.490002,37.650002,36.674999,37.279999,33.438091,502121
2018-11-27,37.340000,37.560001,37.060001,37.500000,33.635418,437531
2018-11-28,37.485001,38.180000,37.465000,37.665001,33.783413,410983
2018-11-29,37.939999,38.939999,37.689999,38.799999,34.801445,546044
2018-11-30,38.900002,38.900002,38.235001,38.235001,34.294674,778021
2018-12-03,38.950001,39.110001,38.560001,38.755001,34.761086,576531
2018-12-04,38.740002,38.924999,38.555000,38.570000,34.595150,547817
2018-12-05,38.060001,38.775002,37.924999,38.485001,34.518909,358660
2018-12-06,38.134998,38.349998,37.384998,37.689999,33.805836,933480
2018-12-07,37.680000,38.689999,37.680000,38.255001,34.312614,577763
2018-12-10,38.150002,38.375000,37.570000,37.750000,33.859653,478558
2018-12-11,37.889999,38.305000,37.610001,38.090000,34.164619,599626
2018-12-12,38.275002,38.805000,38.025002,38.465000,34.500969,518565
2018-12-13,38.500000,38.575001,38.000000,38.400002,34.442669,499979
2018-12-14,38.189999,38.215000,37.490002,37.535000,33.666817,730931
2018-12-17,37.474998,37.500000,36.865002,36.865002,33.065857,786627
2018-12-18,36.840000,37.435001,36.580002,36.939999,33.133129,599076
2018-12-19,36.915001,37.494999,36.735001,36.900002,33.097252,589540
2018-12-20,36.615002,37.200001,36.244999,36.580002,32.810234,777944
2018-12-21,36.400002,36.860001,35.720001,36.744999,32.958221,1442884
2018-12-27,36.740002,37.080002,35.580002,35.810001,32.119579,504017
2018-12-28,36.134998,36.820000,36.000000,36.544998,32.778839,329003
2019-01-02,36.505001,37.090000,36.255001,36.810001,33.016529,507155
2019-01-03,36.764999,36.900002,35.689999,35.700001,32.020916,465559
2019-01-04,36.025002,36.785000,35.724998,36.669998,32.890953,496859
2019-01-07,37.000000,37.029999,36.060001,36.224998,32.491814,597737
2019-01-08,36.095001,36.134998,34.599998,35.145000,31.523108,1200825
2019-01-09,35.465000,35.855000,34.764999,34.955002,31.352694,1024948
2019-01-10,34.820000,35.090000,34.730000,34.965000,31.361662,676245
2019-01-11,35.075001,35.110001,34.355000,34.520000,30.962526,730874
2019-01-14,34.205002,34.820000,34.169998,34.820000,31.231606,644254
2019-01-15,34.875000,34.875000,33.674999,34.599998,31.034275,765429
2019-01-16,34.619999,34.895000,34.445000,34.619999,31.052217,476300
2019-01-17,34.334999,35.029999,34.235001,34.799999,31.213669,469862
2019-01-18,35.025002,35.314999,34.730000,35.250000,31.617292,500038
2019-01-21,35.349998,35.400002,34.900002,35.125000,31.505180,434737
2019-01-22,35.169998,35.480000,34.889999,35.365002,31.720444,518195
2019-01-23,35.200001,36.125000,35.000000,36.110001,32.388664,717860
2019-01-24,35.950001,36.139999,35.424999,35.860001,32.164433,672601
2019-01-25,36.020000,36.334999,35.834999,36.220001,32.487331,572800
2019-01-28,36.139999,36.165001,35.165001,35.310001,31.671110,646011
2019-01-29,33.805000,34.520000,33.044998,33.759998,30.280844,2452806
2019-01-30,34.095001,34.209999,33.445000,34.000000,30.496115,806287
2019-01-31,34.169998,34.895000,34.020000,34.424999,30.877314,851132
2019-02-01,34.400002,34.825001,33.764999,33.805000,30.321205,816177
2019-02-04,34.000000,34.224998,33.810001,34.189999,30.666531,839214
2019-02-05,34.200001,35.474998,33.919998,35.384998,31.738379,1281162
2019-02-06,34.540001,35.320000,34.474998,35.099998,32.118126,876994
2019-02-07,34.974998,35.105000,34.735001,34.930000,31.962566,685067
2019-02-08,34.779999,34.945000,33.880001,33.980000,31.093275,573498
2019-02-11,34.200001,34.645000,33.980000,34.595001,31.656027,426824
2019-02-12,34.915001,35.189999,34.735001,35.000000,32.026619,548494
2019-02-13,35.099998,35.360001,34.875000,35.235001,32.241657,423799
2019-02-14,35.299999,35.334999,34.654999,35.000000,32.026619,485584
2019-02-15,35.014999,35.755001,34.875000,35.650002,32.621403,586935
2019-02-18,35.544998,35.665001,35.325001,35.520000,32.502449,283037
2019-02-19,35.424999,35.875000,35.240002,35.875000,32.827290,499960
2019-02-20,35.945000,36.355000,35.889999,36.285000,33.202454,592005
2019-02-21,36.349998,36.494999,35.974998,36.169998,33.097225,541989
2019-02-22,36.000000,36.230000,35.855000,36.200001,33.124680,387996
2019-02-25,36.255001,36.455002,36.160000,36.334999,33.248207,316258
2019-02-26,36.200001,36.259998,35.830002,35.919998,32.868462,540439
2019-02-27,36.000000,36.055000,35.590000,35.619999,32.593952,556062
2019-02-28,35.450001,35.645000,35.259998,35.619999,32.593952,630939
2019-03-01,35.724998,36.174999,35.674999,36.000000,32.941669,620831
2019-03-04,36.224998,36.654999,36.224998,36.544998,33.440365,438744
2019-03-05,36.544998,36.994999,36.299999,36.974998,33.833832,453709
2019-03-06,36.974998,37.035000,36.314999,36.314999,33.229904,355995
2019-03-07,36.279999,36.865002,36.095001,36.650002,33.536449,478693
2019-03-08,36.500000,36.880001,36.470001,36.770000,33.646255,413437
2019-03-11,36.810001,36.915001,36.555000,36.889999,33.756062,336452
2019-03-12,36.985001,37.145000,36.814999,36.985001,33.842987,477969
2019-03-13,36.830002,37.845001,36.830002,37.845001,34.629925,685449
2019-03-14,37.860001,37.900002,37.389999,37.810001,34.597904,497542
2019-03-15,37.950001,38.250000,37.450001,37.910000,34.689407,803802
2019-03-18,38.084999,38.115002,37.805000,37.939999,34.716854,398811
2019-03-19,37.965000,38.619999,37.849998,38.400002,35.137779,543004
2019-03-20,38.279999,38.630001,38.275002,38.365002,35.105755,421666
2019-03-21,38.224998,38.480000,37.959999,38.299999,35.046272,325132
2019-03-22,38.500000,38.500000,37.404999,37.500000,34.314240,571318
2019-03-25,37.259998,37.535000,37.110001,37.314999,34.144955,373108
2019-03-26,37.345001,37.950001,37.294998,37.575001,34.382866,564520
2019-03-27,37.525002,37.720001,36.834999,36.930000,33.792664,572629
2019-03-28,37.000000,37.095001,36.544998,36.674999,33.559326,614281
2019-03-29,36.849998,37.330002,36.625000,37.150002,33.993973,595831
2019-04-01,37.029999,37.990002,37.029999,37.630001,34.433193,550072
2019-04-02,37.619999,37.619999,36.930000,37.000000,33.856716,591410
2019-04-03,37.090000,37.349998,36.720001,37.340000,34.167831,478716
2019-04-04,37.299999,37.340000,36.520000,36.680000,33.563904,442724
2019-04-05,36.830002,37.049999,36.470001,36.570000,33.463245,456260
2019-04-08,36.450001,36.849998,36.250000,36.849998,33.719460,469278
2019-04-09,36.650002,37.180000,36.650002,36.740002,33.618805,480559
2019-04-10,36.680000,37.330002,36.200001,37.279999,34.112926,562454
2019-04-11,37.200001,37.840000,36.830002,37.419998,34.241035,590115
2019-04-12,37.500000,37.830002,37.340000,37.779999,34.570450,537488
2019-04-15,37.900002,38.430000,37.630001,38.430000,35.165230,671312
2019-04-16,38.500000,38.849998,38.439999,38.730000,35.439743,552505
2019-04-17,38.400002,38.490002,37.490002,37.549999,34.359989,511054
2019-04-18,37.599998,37.660000,36.419998,36.639999,33.527298,655448
2019-04-23,36.810001,37.660000,36.610001,37.540001,34.350838,677025
2019-04-24,37.580002,37.939999,37.330002,37.599998,34.405739,627453
2019-04-25,37.320000,37.490002,37.110001,37.470001,34.286785,339201
2019-04-26,37.369999,37.990002,37.369999,37.990002,34.762615,404149
2019-04-29,37.950001,38.150002,37.830002,38.040001,34.808361,387927
2019-04-30,37.939999,38.150002,37.820000,38.020000,34.790062,490670
2019-05-02,38.000000,38.730000,37.639999,37.750000,34.542995,734776
2019-05-03,37.400002,37.709999,37.290001,37.709999,34.506401,377001
2019-05-06,36.799999,37.139999,36.130001,36.849998,33.719460,414512
2019-05-07,37.040001,37.180000,36.580002,36.759998,33.637100,481148
2019-05-08,36.660000,37.240002,36.509998,37.169998,34.012272,597478
2019-05-09,36.939999,37.160000,36.189999,36.299999,33.216179,467129
2019-05-10,36.540001,36.840000,36.250000,36.299999,33.216179,366568
2019-05-13,36.389999,36.410000,35.110001,35.680000,32.648849,774162
2019-05-14,35.540001,36.139999,35.480000,36.020000,32.959969,433461
2019-05-15,36.340000,36.680000,36.119999,36.669998,33.554749,360391
2019-05-16,36.570000,37.310001,36.570000,37.070000,33.920769,444077
2019-05-17,37.040001,37.270000,36.599998,36.900002,33.765209,373465
2019-05-20,36.849998,37.200001,36.310001,36.419998,33.325985,232388
2019-05-21,36.450001,36.790001,36.349998,36.509998,33.408344,284313
2019-05-22,36.320000,36.869999,36.290001,36.590000,33.481541,292469
2019-05-23,36.400002,36.689999,36.110001,36.110001,33.042324,382452
2019-05-24,36.389999,36.580002,36.060001,36.060001,32.996567,572714
2019-05-27,36.169998,36.410000,36.049999,36.130001,33.060623,216992
2019-05-28,35.950001,36.320000,35.799999,36.150002,33.078926,480308
2019-05-29,35.860001,36.169998,35.060001,35.160000,32.173031,471094
2019-05-30,35.369999,35.419998,35.150002,35.419998,32.410934,165337
2019-05-31,35.099998,35.200001,34.560001,34.849998,31.889364,351409
2019-06-03,34.709999,35.869999,34.580002,35.869999,32.822712,507112
2019-06-04,35.900002,35.910000,34.849998,35.279999,32.282829,662873
2019-06-05,35.299999,35.520000,35.119999,35.400002,32.392639,327369
2019-06-06,35.570000,36.220001,35.419998,35.820000,32.776958,439312
2019-06-07,35.990002,36.240002,35.830002,36.180000,33.106380,297094
2019-06-11,36.110001,36.959999,36.110001,36.549999,33.444939,307394
2019-06-12,36.410000,36.599998,36.299999,36.439999,33.344288,277419
2019-06-13,36.389999,36.820000,36.389999,36.650002,33.536449,433611
2019-06-14,36.509998,36.750000,36.349998,36.610001,33.499847,232595
2019-06-17,36.430000,36.680000,36.340000,36.470001,33.371742,299322
2019-06-18,36.259998,37.650002,35.970001,37.360001,34.186127,615031
2019-06-19,37.169998,37.740002,36.849998,37.669998,34.469791,519299
2019-06-20,37.720001,38.220001,37.700001,37.820000,34.607052,353197
2019-06-21,37.820000,37.860001,37.450001,37.759998,34.552147,1669098
2019-06-24,37.619999,37.990002,37.619999,37.910000,34.689407,284887
2019-06-25,37.950001,38.099998,37.610001,37.820000,34.607052,331905
2019-06-26,37.639999,37.730000,37.439999,37.509998,34.323383,272269
2019-06-27,37.450001,37.630001,37.009998,37.130001,33.975670,354322
2019-06-28,37.000000,37.410000,36.919998,37.110001,33.957371,418848
2019-07-01,37.330002,37.660000,37.029999,37.029999,33.884163,383420
2019-07-02,37.060001,37.299999,37.009998,37.240002,34.076324,356719
2019-07-03,37.090000,38.029999,37.090000,37.919998,34.698555,351044
2019-07-04,37.900002,37.939999,37.450001,37.869999,34.652802,151140
2019-07-05,37.919998,38.080002,37.639999,37.849998,34.634502,234819
2019-07-08,37.689999,37.924999,37.514999,37.900002,34.680256,167813
2019-07-09,37.724998,38.040001,37.709999,37.830002,34.616199,333020
2019-07-10,37.930000,38.490002,37.634998,38.200001,34.954773,339226
2019-07-11,38.150002,38.630001,35.165001,35.900002,32.850163,1302473
2019-07-12,35.270000,35.680000,34.705002,35.415001,32.406364,1064801
2019-07-15,35.439999,36.279999,35.419998,36.250000,33.170429,477003
2019-07-16,36.500000,36.599998,35.910000,35.910000,32.859314,364727
2019-07-17,36.000000,36.090000,35.605000,35.650002,32.621403,320329
2019-07-18,35.500000,35.820000,35.465000,35.680000,32.648849,386836
2019-07-19,35.744999,35.904999,35.535000,35.799999,32.758659,223734
2019-07-22,35.799999,36.369999,35.799999,36.090000,33.024021,334067
2019-07-23,36.090000,36.264999,35.880001,36.110001,33.042324,327925
2019-07-24,36.000000,36.395000,35.945000,36.299999,33.216179,467500
2019-07-25,36.439999,36.715000,36.240002,36.314999,33.229904,400089
2019-07-26,36.150002,36.349998,35.400002,35.735001,32.699181,576863
2019-07-29,36.000000,38.049999,35.910000,37.689999,34.488098,1245967
2019-07-30,37.840000,38.369999,37.700001,38.049999,34.817513,893042
2019-07-31,37.930000,38.264999,37.520000,37.814999,34.602478,423172
2019-08-01,37.990002,38.750000,37.849998,38.299999,35.046272,483363
2019-08-02,38.029999,38.605000,37.830002,37.900002,34.680256,540967
2019-08-05,37.650002,37.805000,37.110001,37.259998,34.094627,706146
2019-08-06,37.040001,37.555000,36.470001,36.470001,33.371742,634286
2019-08-07,36.700001,37.470001,36.235001,36.435001,33.339718,649293
2019-08-08,36.529999,36.595001,35.720001,36.270000,33.188728,679463
2019-08-09,36.134998,36.849998,36.105000,36.145000,33.074348,371876
2019-08-12,36.325001,36.509998,35.759998,35.974998,32.918793,214101
2019-08-13,35.904999,36.169998,35.590000,35.865002,32.818142,287442
2019-08-14,36.040001,36.060001,35.040001,35.130001,32.145580,461660
2019-08-15,35.174999,35.349998,34.400002,35.014999,32.040344,394642
2019-08-16,35.250000,35.389999,35.070000,35.349998,32.346886,350353
2019-08-19,35.455002,36.320000,35.450001,36.244999,33.165855,408569
2019-08-20,36.084999,36.514999,36.084999,36.250000,33.170429,285774
2019-08-21,36.285000,36.840000,36.139999,36.665001,33.550175,240818
2019-08-22,36.645000,36.849998,35.625000,35.625000,32.598526,598388
2019-08-23,35.904999,35.955002,35.355000,35.355000,32.351460,468637
2019-08-26,35.235001,35.560001,35.055000,35.445000,32.433819,242158
2019-08-27,35.514999,35.865002,35.305000,35.865002,32.818142,344049
2019-08-28,35.799999,35.950001,35.349998,35.744999,32.708328,259956
2019-08-29,35.404999,36.055000,35.404999,35.619999,32.593952,168086
2019-08-30,35.615002,36.150002,35.615002,35.709999,32.676304,416320
2019-09-02,35.805000,36.189999,35.779999,35.910000,32.859314,210527
2019-09-03,35.880001,36.084999,35.740002,35.770000,32.731213,264475
2019-09-04,35.845001,36.270000,35.825001,35.900002,32.850163,347153
2019-09-05,35.950001,35.950001,35.195000,35.415001,32.406364,455882
2019-09-06,35.455002,35.974998,35.389999,35.915001,32.863888,375483
2019-09-09,35.930000,36.275002,35.674999,35.845001,32.799835,351047
2019-09-10,35.919998,35.919998,34.799999,35.424999,32.415516,669456
2019-09-11,35.570000,35.724998,35.299999,35.619999,32.593952,341452
2019-09-12,35.599998,36.380001,35.549999,36.000000,32.941669,493681
2019-09-13,36.105000,36.125000,35.419998,35.435001,32.424667,443522
2019-09-16,35.264999,35.595001,35.209999,35.320000,32.319435,319599
2019-09-17,35.430000,36.540001,35.325001,36.025002,32.964546,464316
2019-09-18,36.115002,36.235001,35.584999,36.035000,32.973698,414598
2019-09-19,35.340000,36.125000,35.205002,36.055000,32.991993,559529
2019-09-20,35.709999,35.935001,35.200001,35.805000,32.763237,818811
2019-09-23,35.459999,35.680000,35.099998,35.285000,32.287407,331557
2019-09-24,35.200001,35.735001,35.200001,35.580002,32.557350,341305
2019-09-25,35.334999,35.480000,35.020000,35.250000,32.255379,432986
2019-09-26,35.500000,35.950001,35.365002,35.404999,32.397213,646743
2019-09-27,35.419998,35.750000,35.099998,35.685001,32.653427,434805
2019-09-30,35.775002,36.230000,35.575001,36.095001,33.028595,374627
2019-10-01,36.139999,36.869999,35.814999,36.279999,33.197880,592650
2019-10-02,36.240002,36.360001,35.910000,36.000000,32.941669,720637
2019-10-04,35.845001,36.730000,35.720001,36.445000,33.348862,743172
2019-10-07,36.340000,36.590000,35.945000,36.400002,33.307690,676039
2019-10-08,36.435001,36.480000,35.599998,35.674999,32.644276,568116
2019-10-09,35.709999,35.709999,34.900002,34.985001,32.012894,754622
2019-10-10,34.599998,34.889999,34.180000,34.535000,31.601128,1058980
2019-10-11,34.705002,35.009998,34.529999,34.900002,31.935118,603665
2019-10-14,34.895000,35.340000,34.654999,35.340000,32.337738,635645
2019-10-15,35.400002,35.494999,35.090000,35.174999,32.186752,488227
2019-10-16,35.279999,35.555000,35.200001,35.445000,32.433819,514511
2019-10-17,35.299999,36.764999,35.220001,36.750000,33.627953,712779
2019-10-18,36.605000,37.230000,36.580002,37.134998,33.980244,661598
2019-10-21,37.070000,37.195000,36.669998,37.145000,33.989395,390125
2019-10-22,37.235001,37.825001,36.994999,37.575001,34.382866,569968
2019-10-23,37.505001,37.825001,37.150002,37.825001,34.611626,444433
2019-10-24,37.794998,37.994999,37.580002,37.985001,34.758038,383803
2019-10-25,37.825001,37.855000,37.535000,37.820000,34.607052,282701
2019-10-28,37.799999,37.980000,37.575001,37.705002,34.501827,319867
2019-10-29,37.599998,37.709999,37.424999,37.535000,34.346268,385705
2019-10-30,37.564999,38.084999,37.564999,37.875000,34.657379,718846
2019-10-31,37.794998,38.110001,37.544998,38.095001,34.858688,574114
2019-11-01,38.000000,38.415001,37.625000,38.369999,35.110329,574253
2019-11-04,40.990002,42.264999,39.715000,42.000000,38.431946,1886805
2019-11-05,41.849998,42.855000,41.669998,42.700001,39.072483,1010679
